id;parent_id;Наименование;ИмяФайлаИзображения;Свойства;Документация;Новинка;Спецпредложение;Заголовок;Подзаголовок;КлючевыеСлова;Описание;ТекстОптимизации
108755;6850;Радиаторы тип 22 VC стал. Purmo (Польша) - с нижним подключением;stalnoj_radiator_purmo.jpg;Материал корпуса: высококачественный глубокоштампованный лист из никоуглеродистой стали FePO01 по EN 10130^Цвет: белый RAL 9016^Шаг вертикальных водяных каналов, мм: 33,3^Примечание: тепловая мощность указана в соответствии со стандартом EN 442 (90/70/20)^Ру, МПа: 1,0^t мах, °С: 110^Производитель: Purmo^Страна изготовитель: Польша;;false;false;;;;;
108753;6850;Радиаторы тип 33 VС стал. Purmo (Польша) - с нижним подключением;stalnoj_radiator_purmo.jpg;Материал корпуса: высококачественный глубокоштампованный лист из никоуглеродистой стали FePO01 по EN 10130^Цвет: белый RAL 9016^Шаг вертикальных водяных каналов, мм: 33,3^Примечание: тепловая мощность указана в соответствии со стандартом EN 442 (90/70/20)^Ру, МПа: 1,0^t мах, °С: 110^Производитель: Purmo^Страна изготовитель: Польша;;false;false;;;;;
108743;6850;Радиаторы тип 11 С стал. Purmo (Польша) - с боковым подключением;stalnoj_radiator_purmo.jpg;Материал корпуса: высококачественный глубокоштампованный лист из никоуглеродистой стали FePO01 по EN 10130^Цвет: белый RAL 9016^Шаг вертикальных водяных каналов, мм: 33,3^Примечание: тепловая мощность указана в соответствии со стандартом EN 442 (90/70/20)^Ру, МПа: 1,0^t мах, °С: 110^Производитель: Purmo^Страна изготовитель: Польша;;false;false;;;;;
108744;6850;Радиаторы тип 21 С стал. Purmo (Польша) - с боковым подключением;stalnoj_radiator_purmo.jpg;Материал корпуса: высококачественный глубокоштампованный лист из никоуглеродистой стали FePO01 по EN 10130^Цвет: белый RAL 9016^Шаг вертикальных водяных каналов, мм: 33,3^Примечание: тепловая мощность указана в соответствии со стандартом EN 442 (90/70/20)^Ру, МПа: 1,0^t мах, °С: 110^Производитель: Purmo^Страна изготовитель: Польша;;false;false;;;;;
108749;6850;Радиаторы тип 11 стал. Лидея (РБ) - с  боковым подключением;radiator_stalnoj_panelli.jpg;Материал корпуса: высококачественная холоднокатаная сталь толщиной 1,2 мм^Среда: вода^Тип резьбы: внутренняя 4 x G 1/2""^Цвет: белый RAL 9016^Pm, МПа : 1,3^t мах, °С: 120 при P 10^Примечание: тепловая мощность указана в соответствии со стандартом EN 442 (75/65/20)^Производитель: ОАО Лидсельмаш^Страна изготовитель: РБ;12390,123435;false;false;;;;;
108750;6850;Радиаторы тип 21 стал. Лидея (РБ) - с  боковым подключением;radiator_stalnoj_panelli.jpg;Материал корпуса: высококачественная холоднокатаная сталь толщиной 1,2 мм^Среда: вода^Тип резьбы: внутренняя 4 x G 1/2""^Цвет: белый RAL 9016^Ру, МПа: 1,3^t мах, °С: 120 при P 10^Примечание: тепловая мощность указана в соответствии со стандартом EN 442 (75/65/20)^Производитель: ОАО Лидсельмаш^Страна изготовитель: РБ;123430,12408;false;false;;;;;
108751;6850;Радиаторы тип 22 стал. Лидея (РБ) - с  боковым подключением;radiator_stalnoj_panelli.jpg;Материал корпуса: высококачественная холоднокатаная сталь толщиной 1,2 мм^Среда: вода^Тип резьбы: внутренняя 4 x G 1/2""^Цвет: белый RAL 9016^Ру, МПа: 1,3^t мах, °С: 120 при P 10^Примечание: тепловая мощность указана в соответствии со стандартом EN 442 (75/65/20)^Производитель: ОАО Лидсельмаш^Страна изготовитель: РБ;12394,123434;false;false;;;;;
107032;6850;Кронштейны;Kronshtejn_dlya_stal_radiatorov_nign_Radiatory.jpg;Область применения: кронштейн для крепления радиаторов к стене;;false;false;;;;;
107041;6850;Клапаны;Klapan_H_obr_pryamoj_1_2_trub_sistem_R383X002_Radiatory.jpg;Материал: латунь^Среда: вода^Область применения: для регулир-я тепловой мощности стал. панельных радиаторов с нижн. подключением к системе отопления^Способ управления: ручной^Ру, МПа: 1,0^t мах, °С: 110^Производитель: Giacomini^Страна изготовитель: Италия;12576,12575;false;false;;;;;
107046;6850;Переходники;Perexodnik_dlya_medn_trubki_R178EX104_Radiatory.jpg;Материал: латунь^Область применения: для соед-я труб трубопроводов систем отопления из медных и полимерных труб^Тип присоединения: евроконус^Ру, МПа: 1,0^t мах, °С: 110^Производитель: Giacomini^Страна изготовитель: Италия;;false;false;;;;;
108748;6850;Радиаторы тип 33 стал. Лидея (РБ) - с  боковым подключением;radiator_stalnoj_panelli.jpg;Материал корпуса: высококачественная холоднокатаная сталь толщиной 1,2 мм^Среда: вода^Тип резьбы: внутренняя 4 x G 1/2""^Цвет: белый RAL 9016^Ру, МПа: 1,3^t мах, °С: 120 при P 10^Примечание: тепловая мощность указана в соответствии со стандартом EN 442 (75/65/20)^Производитель: ОАО Лидсельмаш^Страна изготовитель: РБ;;false;false;;;;;
108742;6850;Радиаторы тип 10 H стал. Purmo (Польша) - с боковым подключением;stalnoj_radiator_purmo.jpg;Материал корпуса: высококачественный глубокоштампованный лист из никоуглеродистой стали FePO01 по EN 10130^Область применения: для исп-я на объектах службы здравоохранения и др. объектах с повышенными гигиеническими требованиям^Цвет: белый RAL 9016^Шаг вертикальных водяных каналов, мм: 33,3^Примечание: тепловая мощность указана в соответствии со стандартом EN 442 (90/70/20)^Ру, МПа: 1,0^t мах, °С: 110^Производитель: Purmo^Страна изготовитель: Польша;;false;false;;;;;
108746;6850;Радиаторы тип 30 FH стал. Purmo (Польша) - с боковым подключением;stalnoj_radiator_purmo.jpg;Материал корпуса: высококачественный глубокоштампованный лист из никоуглеродистой стали FePO01 по EN 10130^Цвет: белый RAL 9016^Примечание: тепловая мощность указана в соответствии со стандартом EN 442 (90/70/20)^Ру, МПа: 0,6^t мах, °С: 99^Производитель: Purmo^Страна изготовитель: Польша;;false;false;;;;;
107029;6850;Конвекторы;Konvektor_Aquilo_Radiatory.jpg;Область применения: для монтажа в полах помещений, могут исп-ся для их обогрева, так и для охлаждения^Производитель: Польша;;false;false;;;;;
113887;6850;Радиаторы стальные Kermi (Германия) - с нижним подключением;Kermi_niz.jpg;Производитель: Kermi^Страна изготовитель: Германия;12155;false;false;;;;;
113888;6850;Радиаторы стальные Kermi (Германия) - с боковым подключением;Kermi_bok.jpg;;12155;false;false;;;;;
111727;6850;Краны шаровые;Kran_sharovyj_H_obraz_Cvetlit_Radiatory_stal.jpg;Материал: латунь ЛЦ40Сд^Область применения: используется в качестве запорного устройства для нижнего подключения радиатора отопления^Примечание: м.б. использован в однотрубной и в двухтрубной системе отопления^Среда: вода, пар^t мах, °С: 120^Ру, МПа: 1,0^Производитель: Цветлит^Страна изготовитель: РБ;;false;false;;;;;
7388;;Теплоизоляция;;;;false;false;Теплоизоляция, купить утепление для дома в Минске по низкой цене;;;"Теплоизоляцию можно приобрести на сайте ЗАО ""Чистый берег"". Поставляем только качественные товары по доступной цене от лучших производителей.";"<h2><strong>Зачем нужна и что дает теплоизоляция труб?</strong></h2><p><a href=""https://www.bereg.by/cat/108398.html"">https://www.bereg.by/cat/108398.html</a></p><p>Коммуникационным системам, трубопроводы которых расположены в грунте, на открытом воздухе, внутри зданий различного назначения, в любом случае необходима&nbsp;<strong>теплоизоляция</strong>&nbsp;высокого качества. Основным назначением любого теплоизоляционного материала является защита труб и определенных элементов инженерных сетей от перепадов температуры окружающего воздуха.</p><h2>Причины целесообразности теплоизоляции</h2><p>Целесообразность использования теплоизоляции для трубопроводов вполне объяснима, ведь она обеспечивает:</p><ul><li>в трубах всегда сохраняется заданная температура;</li><li>теплоизоляция систем водоснабжения и отопления в разы снижает потери тепла;</li><li>сводится к минимуму уровень структурных шумов;</li><li>за счет надежной защиты от плесени и влаги увеличивается срок эксплуатации трубопроводов.</li></ul><p>Даже среди самых бюджетных теплоизоляторов, продающихся сегодня на строительных рынках и в специализированных магазинах, можно без труда найти высококачественные товары.</p><h3>Где особенно стоит использовать и что влияет на выбор материалов?</h3><p>Сегодня&nbsp;<strong>теплоизоляция для труб</strong>&nbsp;в обязательном порядке используется для оснащения канализационных, водопроводных и отопительных систем. Без нее не обойтись при прокладке инженерных сетей в регионах, отличающихся суровыми морозами зимой. Выбор материала зависит от толщины труб, среднегодовой температуры и ряда других факторов. Так, например, в регионах с мягкими зимами можно применять недорогую минвату.</p><p>Двухкомпонентная монтажная пена более надежна, правда, для ее монтажа понадобится довольно много свободного времени. Для теплоизоляции труб, расположенных внутри помещений, как правило, используют материал, изготовленный на основе вспененного полиэтилена.</p><p>Независимо, какой и в каких объемах теплоизолятор вам необходим, предлагаем воспользоваться выгодными предложениями компании &laquo;Чистый берег&raquo;.</p>"
107444;7388;Сопутствующие товары;Lenta_izolyacionnaya_grey_Teploizolyaciya.jpg;;;false;false;;;;;
107446;107444;Клей для трубной теплоизоляции;klej.jpg;;12467;false;false;;;;;
107445;107444;Лента изоляционная;Lenta_izolyacionnaya_grey_Teploizolyaciya.jpg;Цвет: серый;12467,12903;false;false;;;;;
108398;7388;Теплоизоляция;Teploizol_Poriflex_T.jpg;;;false;false;;;;;
108399;108398;Теплоизоляция для труб THERMACOMPACT;teploizoljacija_termocompact.jpg;Материал: вспененный полиэтилен в защитной оболочке^Цвет: красный^Рабочий диапазон температур: от -80°С до +95°С^Стандартная длина, мм: 10000 (10м)^Плотность, кг/м3: 30-40^Область применения: теплоизоляция трубопроводов, прокладка труб в бетоне^Производитель: THERMAFLEX^Страна изготовитель: Польша;;false;false;;;;;
108401;108398;Теплоизоляция для труб Порифлекс-Т;Teploizol_Poriflex_T.jpg;Материал: вспененный полиэтилен^Стандартная длина, мм: 2000^Плотность, кг/м3: 15-30^Рабочий диапазон температур: от -40°С до +100°С^Область применения: для изоляции водопроводных, канализационных труб, систем отопления, водоснабжения, канализации^Примечание: цена за 1 м.п.^Производитель: Евроламинат^Страна изготовитель: РБ;12364,1285,12367,12370,12372,12366,12369,12373,12371,12365;false;false;;;;;
109746;108398;Теплоизоляция минераловатная PAROC;Cilindr_PAROC_HvacSectionAluCoat_T.jpg;Область применения: для теплоизоляции и защиты от конденсата трубопроводов в помещениях и на судах^Плотность, кг/м3: 100^t мах, °С: 250^Примечание: степень возгорания: В1 (трудновоспламеняемый)^Страна изготовитель: Польша;12992;false;false;;;;;
108400;108398;Теплоизоляция для труб THERMAFLEX FRZ;teploizoljacija_thermaflex.jpg;Материал: вспененный полиэтилен^Цвет: серый^Стандартная длина, мм: 2000^Плотность, кг/м3: 30-40^Рабочий диапазон температур: от -80°С до + 95°С^Область применения: изоляция трубопроводов отопления, горячего водоснабжения, вентиляции, хладоснабжения^Примечание: цена за 1 м.п., трубчатая теплоизоляция^Производитель: THERMAFLEX^Страна изготовитель: Польша;;false;false;;;;;
108402;108398;Фитинги теплоизоляционные THERMAFLEX FRZ;teploizoljacija_fitingi.jpg;Материал: вспененный полиэтилен^Цвет: серый^Рабочий диапазон температур: от -80°С до + 95°С^Плотность, кг/м3: 30-40^Область применения: изоляция трубопроводов отопления, горячего водоснабжения, вентиляции, хладоснабжения^Примечание: позволяют экономить до 30-40% времени при монтаже теплоизоляции^Производитель: THERMAFLEX^Страна изготовитель: Польша;;false;false;;;;;
112908;108398;Трубки теплоизоляционные Energoflex Super;Trubka_teploiz_Energoflex_Super_Teploizolyaciya.jpg;Материал: вспененный полиэтилен ^Область применения: для тепло, паро и шумоизоляции труб, ёмкостей и арматуры в системах водосн-я и отопления, канализ-и^Примечание: цена за 1 м.п.^Производитель: ROLS ISOMARKET^Страна изготовитель: Россия;;false;false;;;;;
8997;;Трубы стальные, детали трубопроводов и металлопрокат;;;;false;false;Трубы стальные купить в Минске, трубы из стали недорого;;;"Стальные трубы можно приобрести на сайте ЗАО ""Чистый берег"". Поставляем только качественные трубы из стали по доступной цене от лучших производителей.";
8998;8997;Детали трубопроводов стальные черные;otvod_stal_chernij_gnytij.jpg;;;false;false;;;;;
105449;8998;Тройники стальные черные;Trojnik_st_perexod_black_Truby_stal_detali_trubopr_Me_prokat.jpg;Материал: сталь 20^Область применения: в трубопроводных системах для подключения ответвления различ. диаметра к центральной трубе^Среда: вода, пар, газ^Тип присоединения: под приварку^Ру, МПа: 6,3^t мах, °С: 450^Регламентирующий документ: ГОСТ17376-2001;123399,121608,121477,121753,121824,121798,123002,12844,121097,122035,122842,121459,121554,12560,122046,122997,122705,122924;false;false;;;;;
9071;8998;Отводы стальные 90° черные;otvod_stal_krytoiz_90gr.jpg;Материал: сталь 20 ^Область применения: соединенительная деталь трубопроводов^Среда: вода, пар, газ^Тип присоединения: сварка^Тип отвода: 3 D (R=1,5Dн) ^Ру, МПа: 1,6^Рабочий диапазон температур: от -70 до +450°С^Конструкционные особенности: бесшовный^Страна изготовитель: Россия;12357,12842,123069,123068,12830,123064,123065,123067,123066,12843,123070,12859,12971,122301;false;false;;;;;
107924;8998;Отводы стальные гнутые черные;otvod_stal_chernij_gnytij.jpg;Материал: сталь 20^Область применения: для монтажа трубопровода^Среда: вода, пар, газ^Тип присоединения: сварка^Ру, МПа: 1,6^t мах, °С: 175^Регламентирующий документ: ТУ 4923-001-00218182-2004^Страна изготовитель: Россия;12358,122157;false;false;;;;;
9160;8998;Переходы стальные черные;perehod_chernij.jpg;Материал: сталь 20^Область применения: соединение трубопроводов^Среда: вода, пар, газ^Тип присоединения: сварка^Конструкционные особенности: концентрический бесшовный^Ру, МПа: 1,6^t мах, °С: 175^Регламентирующий документ: ГОСТ 17378-2001^Производитель: Россия;121746,121796,121822,122034,122711,123494,123066,122196,123067,123068,123064,123065,122327,122475,121752,122037,122048,122880,12844,122841,121623,121684,123014,123013,123019,121823,121974,122642,122047,122066,122489,122557,123071,12955,121426,121556,123605,121478,12517,12967,122966,123055;false;false;;;;;
8999;8998;Заглушки стальные эллиптические черные;zaglyshka_elepticheskaja.jpg;Материал: углеродистая и низколегированная сталь ^Область применения: для трубопроводов внутр. и наружных систем отопления, систем газоснабжения, хол. и гор.водоснабжения^Среда: пар, вода и другие неагрессивные жидкости^Тип присоединения: под сварку^Ру, МПа: 1,6^t мах, °С: 175^Конструкционные особенности: бесшовная^Регламентирующий документ: ГОСТ 17379-2001^Примечание: наружная резьба^Страна изготовитель: Россия;123064,121823,121974,122034,122037,122841,12514,123066,123065,122995,122137,122048,122066,122711,123067,121626,121628,121796,122894;false;false;;;;;
9019;8998;Опоры стальные подвижные черные;opora_skolzjashaja.jpg;Материал: сталь 20^Область применения: при прокладке трубопроводов в проходных каналах и наземных^Длина, мм: 170^Высота, мм: 100^Конструкционные особенности: сварной;123867,12508,121555,122357,122840,121385,122881,121375,121622;false;false;;;;;
9242;8997;Металлопрокат;Ygolok_stal_goryachekat.jpg;;;false;false;;;;;
9243;9242;Уголок стальной горячекатаный;Ygolok_stal_goryachekat.jpg;Материал: сталь прокатная^Область применения: общепромышленное применение^Конструкционные особенности: равнополочный^Регламентирующий документ: ГОСТ 5809-86^Страна изготовитель: Россия;12185,12102,12186;false;false;;;;;
9250;9242;Швеллер стальной горячекатаный;Shveller_stal_gorychekat.jpg;Материал: сталь прокатная^Область применения: общепромышленное применение^Регламентирующий документ: ГОСТ 8240-97^Страна изготовитель: Россия;12644,12426;false;false;;;;;
9258;8997;Трубы стальные;Trybu_stal_electrosvar.jpg;;;false;false;;;;;
9259;9258;Трубы стальные водогазопроводные оцинкованные;tryba_stal_ocinkovannaja.jpg;Материал корпуса: сталь^Область применения: для прокладки трубопроводов, систем отопления и водоснабжения^Среда: вода, пар^Тип присоединения: под сварку^Регламентирующий документ: ГОСТ 3262-75^Примечание: цена за 1 м.п.^Страна изготовитель: Россия;12601,121561,122697,12602,122698,121731,121373,121560,122699,122700,122701,12438,122702,121374,122893;false;false;;;;;
9271;9258;Трубы стальные водогазопроводные черные;tryba_stal_chernaja.jpg;Материал корпуса: сталь^Область применения: для прокладки трубопроводов, систем отопления и водоснабжения^Среда: вода, пар^Тип присоединения: под сварку^Регламентирующий документ: ГОСТ 3262-75^Примечание: цена за 1 м.п.^Страна изготовитель: Россия;12585,121564,122730,121567,122731,12604,121568,122732,12587,121569,122733,12725,121566,122734,12605,121565,122735;false;false;;;;;
9278;9258;Трубы стальные электросварные оцинкованные;Truby_stal_electrosvar_ocink.jpg;Материал корпуса: сталь^Область применения: для прокладки трубопроводов, систем отопления и водоснабжения^Тип присоединения: под сварку^Регламентирующий документ: ГОСТ 10704-91^Примечание: цена за 1 м.п.^Страна изготовитель: Россия;12448,121573,123620,1228,121574,122174,123621,121164,121570,123622,12451,122928,123624,121163,121571,123623,121165;false;false;;;;;
9283;9258;Трубы стальные электросварные черные;Trybu_stal_electrosvar.jpg;Материал корпуса: сталь^Область применения: для прокладки трубопроводов, систем отопления и водоснабжения^Тип присоединения: под сварку^Регламентирующий документ: ГОСТ 10704-91^Примечание: цена за 1 м.п.^Страна изготовитель: Россия;12450,122176,123692,12723,122023,123693,12722,122174,123694,1234,122024,123695,12434,122022,122175,12586,122025,122026,123590,1230,122032,123696,123604,12266,12338,123777,12828;false;false;;;;;
107917;8997;Детали трубопроводов стальные оцинкованные;otvod_stal_ocink_gnytij.jpg;;;false;false;;;;;
107950;107917;Тройники стальные оцинкованные;Trojnik_stal_ocink_Truby_stal.jpg;Материал: сталь 20^Область применения: соединение трубопроводов^Среда: вода, пар, газ^Тип присоединения: сварка^Ру, МПа: 1,6^t мах, °С: 175^Регламентирующий документ: ГОСТ17376-2001^Страна изготовитель: Россия;121824,122035,122036,122046,122705,122842,123495,121975,122558,123517,122967,123399;false;false;;;;;
107918;107917;Отводы стальные 90° оцинкованные;otvod_stal__ocink_krytoizog_90gr.jpg;Материал: сталь 20^Область применения: соединенительная деталь трубопроводов^Среда: вода, пар, газ^Тип присоединения: сварка^Тип отвода: 3 D (R=1,5Dн) ^Рабочий диапазон температур: от -70 до +450°С^Конструкционные особенности: бесшовный^Регламентирующий документ: ГОСТ 17375-2001^Страна изготовитель: Россия;123065,123066,12296,12924,121752,122327,122841,123067;false;false;;;;;
107919;107917;Отводы стальные гнутые оцинкованные;otvod_stal_ocink_gnytij.jpg;Материал: сталь 20^Область применения: для монтажа трубопровода^Среда: вода, пар^Тип присоединения: сварка^Ру, МПа: 1,6^t мах, °С: 175^Регламентирующий документ: ГОСТ 17375-2001^Страна изготовитель: Россия;12359,122157;false;false;;;;;
107920;107917;Переходы стальные оцинкованные;perehod_stal_ocinkov.jpg;Материал: сталь 20^Область применения: соединение трубопроводов^Среда: вода, пар, газ^Тип присоединения: сварка^Конструкционные особенности: концентрический бесшовный^Ру, МПа: 1,6^t мах, °С: 175^Регламентирующий документ: ГОСТ 17378-2001^Страна изготовитель: Россия;122141,122196,123075,123066,123064,121796,121823,121822,122066,122327,122841,121628,121746,123065,123068,121974,122034,122894,121556,121623,122880,12924,121025,121684,122642,123067,122965,123494,123078,12466,122711,12866,12841,121426;false;false;;;;;
9417;;Уплотнительные и изоляционные материалы;;;;false;false;Купить уплотнители, уплотнительные и изоляционные материалы в Минске;;;"Уплотнители можно приобрести на сайте ЗАО ""Чистый берег"". Поставляем только качественные уплотнительные материалы по доступной цене от лучших производителей.";
9418;9417;Набивки;Nabivka_salnikovaya.jpg;;;false;false;Купить набивки технические в Минске по низкой цене;Набивки технические;;"Набивки технические можно приобрести на сайте ЗАО ""Чистый берег"". Поставляем только качественные трубы из стали по доступной цене от лучших производителей.";"<p>Смотрите другие <a href=""https://www.bereg.by/cat/9417.html"">уплотнительные и изоляционные материалы</a> в нашем каталоге.</p>"
9419;9418;Набивка сальниковая;Nabivka_salnikovaya.jpg;Материал: плетеная графитированная сальниковая набивка, пропитанная антифрикционным составом^Область применения: нейтральные и жидкие среды, нейтральные и агрессивные газообразные среды, агрессивные жидкие среды^Ру, МПа: 4,5^Рабочий диапазон температур: -70-+300^Примечание: цена за 1 кг^Страна изготовитель: Россия;;false;false;;;;;
9438;9417;Паронит;Paronit_PON_B.jpg;;;false;false;Купить паронит в Минске по низкой цене;Паронит;;"Паронит можно приобрести на сайте ЗАО ""Чистый берег"". Поставляем только качественные трубы из стали по доступной цене от лучших производителей.";"<p>Смотрите другие <a href=""https://www.bereg.by/cat/9417.html"">уплотнительные и изоляционные материалы</a> в нашем каталоге.</p>"
9450;9438;Прокладки паронитовые кольцевые;Prokladka_paronit.jpg;Среда: вода, пар, неагресивные жидкости, инертные газы^Область применения: для уплотнения фланцевых соединений^Регламентирующий документ: ГОСТ 15180-89  ^Ру, МПа: 1,0/1,6^t мах, °С: 450^Страна изготовитель: Россия;122703;false;false;;;;;
9439;9438;Паронит ПОН-Б листовой;Paronit_PON_B.jpg;Материал: асбестовый прокладочный материал^Область применения: пресная перегретая вода, насыщенный и перегретый пар, сухие нейтральные и инертные газы, воздух^Регламентирующий документ: ГОСТ 481-80^Рабочий диапазон температур: -50-+450^Примечание: цена за 1 кг^Страна изготовитель: Россия;12166;false;false;;;;;
9469;9417;Технические ткани;Paronit_PON_B.jpg;;;false;false;Купить технические ткани в Минске по низкой цене;Технические ткани;;"Технические ткани можно приобрести на сайте ЗАО ""Чистый берег"". Поставляем только качественные трубы из стали по доступной цене от лучших производителей.";"<p>Смотрите другие <a href=""https://www.bereg.by/cat/9417.html"">уплотнительные и изоляционные материалы</a> в нашем каталоге.</p>"
9470;9469;Стеклопластик;Stekloplastik.jpg;Материал: стеклоткань с двустронней латексно-карбамидной пропиткой^Область применения: исп. в качестве покровного материала при теплоизоляции трубопроводов, расположенных внутри и снаружи^Примечание: цена за 1 м.п.^Страна изготовитель: Россия;122429;false;false;;;;;
9475;9469;Стеклоткань;Steklotkan.jpg;Область применения: для изготовления материалов тепловой изоляции, кровельных материалов^Примечание: цена за 1 м.п.^Страна изготовитель: Россия;12154;false;false;;;;;
9481;9417;Техпластины;tehplastina_tmksh.jpg;;;false;false;Купить техпластины в Минске по низкой цене;Техпластины;;"Техпластины можно приобрести на сайте ЗАО ""Чистый берег"". Поставляем только качественные трубы из стали по доступной цене от лучших производителей.";"<p>Смотрите другие <a href=""https://www.bereg.by/cat/9417.html"">уплотнительные и изоляционные материалы</a> в нашем каталоге.</p>"
9482;9481;Техпластина резиновая ТМКЩ;tehplastina_tmksh.jpg;Материал: резина^Область применения: уплотнитель соединений в различ. механизмах, кот. защищают детали машин от трений и ударных нагрузок^Регламентирующий документ: ГОСТ 7338-90, ТУ 2512-282-0152106-98 и ГОСТ 7338-90^Примечание: ТМКЩ-тепло-морозо-кислото-щелоче-стойкая^Примечание: цена за 1 кг^Страна изготовитель: Россия;122468;false;false;;;;;
9505;9417;Уплотнительные материалы;Zamazka_vysokotemp_STOVEX.jpg;;;false;false;Купить уплотнительные материалы в Минске по низкой цене;Уплотнительные материалы;;"Уплотнительные материалы можно приобрести на сайте ЗАО ""Чистый берег"". Поставляем только качественные трубы из стали по доступной цене от лучших производителей.";"<p>Смотрите другие <a href=""https://www.bereg.by/cat/9417.html"">уплотнительные и изоляционные материалы</a> в нашем каталоге.</p>"
108717;9505;Герметики;Rezbovoj_kompaund_PK30.jpg;Материал: полимер^Ру, МПа: 10^t мах, °С: от -40 до +100;12579;false;false;;;;;
105727;9505;Лен сантехнический UNIGARN;Len_santex_UNIGARN.jpg;Среда: вода, пар, неагрессивные жидкости^Область применения: для уплотнения разъемных резьбовых соединений^Производитель: UNIPAK^Страна изготовитель: Дания;122987;false;false;;;;;
105735;9505;Замазки;Santex_zamazka_UNIGUM.jpg;Среда: вода, пар, неагрессивные жидкости^Область применения: для уплотнения разъемных резьбовых соединений^Производитель: UNIPAK^Страна изготовитель: Дания;121222;false;false;;;;;
105737;9505;Нити;Nit_teflonovaya_UNIFLON.jpg;Среда: вода, пар, неагрессивные жидкости^Область применения: для уплотнения разъемных резьбовых соединений;;false;false;;;;;
108035;9505;Прокладка резиновая фланцевая;Prokladka_rezin_flanc_Yplotnit_materialy.jpg;Материал: резина^Среда: вода, пар, неагрессивные жидкости^Область применения: для уплотнения разьемных резьбовых соединений^Страна изготовитель: Россия;;false;false;;;;;
9515;9505;Паста уплотнительная;Pasta_yplotnitelnaya_Unipak.jpg;Среда: вода, пар, неагрессивные жидкости^Область применения: для уплотнения разьемных резьбовых соединений^Производитель: UNIPAK^Страна изготовитель: Дания;122986;false;false;;;;;
9509;9505;Лен сантехнический №11;Len_santexnicheskij_N10.jpg;Среда: вода, пар, неагрессивные жидкости^Область применения: для уплотнения разъемных резьбовых соединений^Примечание: цена за 1 кг^Страна изготовитель: Россия;;false;false;;;;;
9511;9505;Лента Фум;Lenta_Fum_Yplotnit_materialy.jpg;Среда: вода, пар, неагрессивные жидкости^Область применения: для уплотнения разъемных резьбовых соединений^Производитель: UNIPAK^Страна изготовитель: Дания;;false;false;;;;;
103729;9505;Шнур асбестовый;Shnyr_asbestovyi.jpg;Материал: хризотиловый асбест с примесью хлопка или других химических волокон^Область применения: применяется в качестве теплоизоляции и уплотнения соединений в различных тепловых агрегатах^Регламентирующий документ: ГОСТ 1779-83^Примечание: цена за 1 кг^Страна изготовитель: Россия;12521,121395,123414,121396,123413;false;false;;;;;
109660;9505;Пена монтажная;Pena_PENOSIL_GoldGun_65_Winter_Yplotnenie.jpg;Цвет: от светло-желтого до желтого^Срок службы, лет: 1,5^Примечание: хранить в вертикальном положении при температуре от + 5С до + 25С^Область применения: установка, герметизация, фиксация оконных и дверных блоков, подоконников, тепло- и звукоизоляция^Тип: вид пены: зимняя^**: время полной полимеризации 24 ч. Необходима защита от УФ-излучения^Производитель: Krimelte OU^Страна изготовитель: Эстония;12433,121704,12724,121702,121701;false;false;;;;;
109664;9505;Теплоноситель для локальных систем отопления;Teplonositel_TEG_30_Yplotnenie.jpg;Область применения: исп-ся в теплообменном оборудовании, является незаменимой частью любой отопительной системы^Рабочий диапазон температур: от -30 С до +112 С^Примечание: предохраняет от замерзания, надежно защищает от коррозии, экологически безопасен^Производитель: ОАО ""ГОМЕЛЬХИМТОРГ""^Страна изготовитель: РБ;121313,122780;false;false;;;;;
111631;9505;Уплотнители;Yplotnitel_D_6_STARFIX_SF1012_01_Specinstrument.jpg;Материал: мягкая пористая резина EPDM (синтетический каучук этилен-пропиленовый)^Область применения: уплотнение окон и дверей для устранения зазоров^Описание: защищает помещение от ветра, холода, влаги, шума, пыли, насекомых, выхлопных газов^Производитель: Skipfire limited^Страна изготовитель: Кипр;;false;false;;;;;
9524;;Фильтры;;;;false;false;Купить фильтры для труб в Минске, недорогие фильтры по низким ценам;;;"Фильтры для труб в Минске от ЗАО ""Чистый берег"". Качественная продукция. Ведущие поставщики. Гарантия на фильтры. +375172794354";
9525;9524;Фильтры латунные;Filtr_linejnyj_VR_VR_RBM.jpg;Материал корпуса: латунь^Область применения: очистка среды от механических примесей^Ру, МПа: 1,6;1250,1251,1252;false;false;;;;;
108663;9525;Фильтр осадочный ФО;Filtr_osadochnyj_FO15_Filtry.jpg;Материал корпуса: латунь ЛЦ40Сд ^Область применения: для предварительной очистки пит. воды и рекомендуется для совместной установки со счетчиками воды^Среда: вода^Ру, МПа: 1,6^t мах, °С: 90^Производитель: ЧУП Цветлит^Страна изготовитель: РБ;12540;false;false;;;;;"<p>Также обращаем Ваше внимание на большой выбор <a href=""/cat/101154.html"" title=""каталог котлов отопления"">котлов отопления</a>.</p>"
109858;9525;Фильтр магнитный самоочищающийся R.B.M.;Filtr_samoochish_Mag_nus_RBM.jpg;Материал: никелированная латунь^Материал уплотнения: EPDM^Область применения: устранение загрязнений в гидравлических системах ^Среда: вода, вода+гликоль^Ру, МПа: 1,0^t мах, °С: 130^Производитель: R.B.M.^Страна изготовитель: Италия;121233;false;false;;;;;"<p>Также обращаем Ваше внимание на большой выбор <a href=""/cat/101154.html"" title=""каталог котлов отопления"">котлов отопления</a>.</p>"
